B19013_001E,state,zipcode,state_code
46691,Pennsylvania,15757,42
52361,Pennsylvania,15725,42
54250,Pennsylvania,15732,42
40521,Pennsylvania,15753,42
44643,Pennsylvania,15053,42
46059,Pennsylvania,15120,42
97650,Pennsylvania,15238,42
62500,Pennsylvania,15770,42
39135,Pennsylvania,15775,42
49167,Pennsylvania,15777,42
31642,Pennsylvania,15902,42
53917,Pennsylvania,15920,42
65568,Pennsylvania,16331,42
51250,Pennsylvania,16334,42
55129,Pennsylvania,16340,42
70303,Pennsylvania,16345,42
51139,Pennsylvania,16346,42
46100,Pennsylvania,16350,42
56000,Pennsylvania,16360,42
50263,Pennsylvania,16372,42
50231,Pennsylvania,16401,42
47222,Pennsylvania,16405,42
38162,Pennsylvania,16416,42
42500,Pennsylvania,16422,42
55515,Pennsylvania,16836,42
51705,Pennsylvania,16438,42
67371,Pennsylvania,16506,42
48956,Pennsylvania,16508,42
54002,Pennsylvania,16510,42
57193,Pennsylvania,16635,42
62083,Pennsylvania,16131,42
61750,Pennsylvania,16133,42
50278,Pennsylvania,16136,42
60223,Pennsylvania,16142,42
60489,Pennsylvania,16156,42
51571,Pennsylvania,16201,42
30813,Pennsylvania,16223,42
57857,Pennsylvania,16224,42
43750,Pennsylvania,16228,42
45114,Pennsylvania,16233,42
63750,Pennsylvania,16235,42
41250,Pennsylvania,16246,42
57969,Pennsylvania,16254,42
45357,Pennsylvania,16258,42
50962,Pennsylvania,16259,42
44722,Pennsylvania,16301,42
50000,Pennsylvania,16317,42
45000,Pennsylvania,16333,42
59286,Pennsylvania,16364,42
44479,Pennsylvania,16427,42
68174,Pennsylvania,16441,42
64444,Pennsylvania,16442,42
50114,Pennsylvania,16511,42
41517,Pennsylvania,16602,42
59000,Pennsylvania,16622,42
56711,Pennsylvania,16647,42
-666666666,Pennsylvania,16855,42
51181,Pennsylvania,15936,42
68438,Pennsylvania,15958,42
58964,Pennsylvania,15205,42
39886,Pennsylvania,15210,42
47275,Pennsylvania,15214,42
43428,Pennsylvania,15221,42
48881,Pennsylvania,15224,42
60167,Pennsylvania,15226,42
86599,Pennsylvania,15237,42
44464,Pennsylvania,15784,42
36607,Pennsylvania,15680,42
56136,Pennsylvania,15350,42
60049,Pennsylvania,15021,42
34484,Pennsylvania,15112,42
63107,Pennsylvania,15227,42
-666666666,Pennsylvania,15361,42
68162,Pennsylvania,15466,42
37115,Pennsylvania,15520,42
42344,Pennsylvania,15620,42
38389,Pennsylvania,15333,42
61719,Pennsylvania,15047,42
71750,Pennsylvania,15077,42
-666666666,Pennsylvania,15260,42
99931,Pennsylvania,15668,42
-666666666,Pennsylvania,15290,42
133750,Pennsylvania,15366,42
-666666666,Pennsylvania,15421,42
64286,Pennsylvania,15435,42
58750,Pennsylvania,15449,42
-666666666,Pennsylvania,15463,42
47500,Pennsylvania,15467,42
-666666666,Pennsylvania,15502,42
-666666666,Pennsylvania,15510,42
64583,Pennsylvania,15555,42
46161,Pennsylvania,15561,42
43750,Pennsylvania,15564,42
-666666666,Pennsylvania,15616,42
-666666666,Pennsylvania,15621,42
56939,Pennsylvania,15638,42
-666666666,Pennsylvania,15691,42
44375,Pennsylvania,15727,42
45833,Pennsylvania,15737,42
35313,Pennsylvania,15738,42
30694,Pennsylvania,15746,42
32656,Pennsylvania,15750,42
89909,Pennsylvania,16055,42
63072,Pennsylvania,16056,42
63945,Pennsylvania,16115,42
57457,Pennsylvania,16120,42
47216,Pennsylvania,16130,42
56592,Pennsylvania,16148,42
37961,Pennsylvania,16214,42
45819,Pennsylvania,16222,42
51000,Pennsylvania,16260,42
60042,Pennsylvania,16314,42
50000,Pennsylvania,16341,42
41959,Pennsylvania,16353,42
50319,Pennsylvania,16407,42
66563,Pennsylvania,16410,42
26458,Pennsylvania,15921,42
36917,Pennsylvania,15922,42
45139,Pennsylvania,15945,42
-666666666,Pennsylvania,15951,42
-666666666,Pennsylvania,15953,42
40125,Pennsylvania,15960,42
75833,Pennsylvania,15962,42
53750,Pennsylvania,15353,42
65208,Pennsylvania,15376,42
75574,Pennsylvania,15005,42
41563,Pennsylvania,15018,42
63801,Pennsylvania,15037,42
62428,Pennsylvania,15042,42
51345,Pennsylvania,15059,42
47679,Pennsylvania,16420,42
75063,Pennsylvania,16421,42
59432,Pennsylvania,16433,42
43125,Pennsylvania,16434,42
63882,Pennsylvania,16613,42
54375,Pennsylvania,16620,42
46818,Pennsylvania,16650,42
-666666666,Pennsylvania,16677,42
27813,Pennsylvania,16694,42
52614,Pennsylvania,16726,42
55434,Pennsylvania,16001,42
63375,Pennsylvania,16022,42
51458,Pennsylvania,16027,42
65541,Pennsylvania,16052,42
43021,Pennsylvania,16054,42
52321,Pennsylvania,16671,42
47656,Pennsylvania,16651,42
55926,Pennsylvania,16662,42
54500,Pennsylvania,16664,42
60204,Pennsylvania,16673,42
51667,Pennsylvania,16689,42
53413,Pennsylvania,16693,42
63958,Pennsylvania,16695,42
47442,Pennsylvania,16701,42
45000,Pennsylvania,16740,42
112750,Pennsylvania,16046,42
54821,Pennsylvania,16051,42
51347,Pennsylvania,16057,42
78573,Pennsylvania,16059,42
58885,Pennsylvania,16063,42
53958,Pennsylvania,16020,42
40500,Pennsylvania,16036,42
68333,Pennsylvania,16844,42
56250,Pennsylvania,16859,42
98401,Pennsylvania,16865,42
54191,Pennsylvania,16327,42
59815,Pennsylvania,16342,42
53059,Pennsylvania,16343,42
43228,Pennsylvania,16354,42
-666666666,Pennsylvania,16361,42
50051,Pennsylvania,16365,42
60098,Pennsylvania,16412,42
49770,Pennsylvania,16424,42
62324,Pennsylvania,16428,42
25121,Pennsylvania,16503,42
43091,Pennsylvania,15074,42
58452,Pennsylvania,15078,42
49091,Pennsylvania,15083,42
55208,Pennsylvania,15089,42
53269,Pennsylvania,15136,42
51988,Pennsylvania,15202,42
41201,Pennsylvania,15204,42
49105,Pennsylvania,15206,42
57623,Pennsylvania,15211,42
-666666666,Pennsylvania,15316,42
85647,Pennsylvania,15317,42
45167,Pennsylvania,15207,42
60750,Pennsylvania,15209,42
22584,Pennsylvania,15213,42
55175,Pennsylvania,15223,42
44875,Pennsylvania,15225,42
48088,Pennsylvania,15233,42
53304,Pennsylvania,15315,42
54524,Pennsylvania,15322,42
35875,Pennsylvania,15324,42
57516,Pennsylvania,15133,42
70167,Pennsylvania,15329,42
85811,Pennsylvania,15330,42
72411,Pennsylvania,15340,42
66667,Pennsylvania,15357,42
62917,Pennsylvania,15377,42
58125,Pennsylvania,15379,42
66651,Pennsylvania,15332,42
75536,Pennsylvania,15337,42
54811,Pennsylvania,15341,42
60074,Pennsylvania,15349,42
-666666666,Pennsylvania,15358,42
84107,Pennsylvania,15359,42
35221,Pennsylvania,15368,42
46240,Pennsylvania,15425,42
64417,Pennsylvania,15363,42
80000,Pennsylvania,15364,42
24477,Pennsylvania,15433,42
43500,Pennsylvania,15436,42
36404,Pennsylvania,15442,42
38333,Pennsylvania,16679,42
63542,Pennsylvania,16683,42
42500,Pennsylvania,16691,42
42143,Pennsylvania,16724,42
36328,Pennsylvania,16730,42
43244,Pennsylvania,15851,42
42250,Pennsylvania,15868,42
14853,Pennsylvania,15901,42
60115,Pennsylvania,15904,42
50978,Pennsylvania,15909,42
-666666666,Pennsylvania,15934,42
53582,Pennsylvania,15946,42
56071,Pennsylvania,15948,42
56607,Pennsylvania,15952,42
43321,Pennsylvania,15963,42
59110,Pennsylvania,15232,42
121118,Pennsylvania,15241,42
81000,Pennsylvania,15311,42
54539,Pennsylvania,15314,42
43823,Pennsylvania,15062,42
55299,Pennsylvania,15065,42
81655,Pennsylvania,15102,42
56294,Pennsylvania,15106,42
71346,Pennsylvania,15129,42
32864,Pennsylvania,15140,42
53766,Pennsylvania,15203,42
62286,Pennsylvania,15323,42
69698,Pennsylvania,15342,42
42132,Pennsylvania,15641,42
-666666666,Pennsylvania,15665,42
53523,Pennsylvania,15681,42
56420,Pennsylvania,15722,42
43087,Pennsylvania,15728,42
-666666666,Pennsylvania,15731,42
38375,Pennsylvania,15734,42
57500,Pennsylvania,15741,42
-666666666,Pennsylvania,15744,42
-666666666,Pennsylvania,15752,42
51224,Pennsylvania,15824,42
63984,Pennsylvania,15846,42
31665,Pennsylvania,15906,42
49656,Pennsylvania,15937,42
75441,Pennsylvania,15940,42
70500,Pennsylvania,15957,42
16283,Pennsylvania,15634,42
62235,Pennsylvania,15656,42
42813,Pennsylvania,15663,42
52385,Pennsylvania,15666,42
52957,Pennsylvania,15670,42
47083,Pennsylvania,15923,42
51813,Pennsylvania,15926,42
60492,Pennsylvania,15935,42
49167,Pennsylvania,15961,42
63359,Pennsylvania,15762,42
45375,Pennsylvania,15760,42
44752,Pennsylvania,15767,42
50469,Pennsylvania,15773,42
117944,Pennsylvania,15655,42
60725,Pennsylvania,15658,42
-666666666,Pennsylvania,15662,42
63284,Pennsylvania,15672,42
46250,Pennsylvania,15677,42
55326,Pennsylvania,15683,42
61725,Pennsylvania,15686,42
88125,Pennsylvania,15347,42
-666666666,Pennsylvania,15378,42
40781,Pennsylvania,15456,42
50000,Pennsylvania,15474,42
50476,Pennsylvania,15480,42
-666666666,Pennsylvania,15489,42
15859,Pennsylvania,15492,42
62500,Pennsylvania,15536,42
58456,Pennsylvania,15541,42
60385,Pennsylvania,15479,42
47173,Pennsylvania,15521,42
62910,Pennsylvania,15554,42
57473,Pennsylvania,15601,42
74752,Pennsylvania,15642,42
59599,Pennsylvania,15650,42
78438,Pennsylvania,15660,42
43973,Pennsylvania,15675,42
59350,Pennsylvania,15679,42
49294,Pennsylvania,15684,42
48419,Pennsylvania,15701,42
-666666666,Pennsylvania,15716,42
58056,Pennsylvania,15717,42
51000,Pennsylvania,15729,42
60714,Pennsylvania,15736,42
49219,Pennsylvania,15380,42
63317,Pennsylvania,15448,42
36445,Pennsylvania,15451,42
-666666666,Pennsylvania,15454,42
62896,Pennsylvania,15473,42
51548,Pennsylvania,15477,42
39950,Pennsylvania,15482,42
59632,Pennsylvania,15490,42
42019,Pennsylvania,15533,42
50670,Pennsylvania,15542,42
48466,Pennsylvania,15557,42
50956,Pennsylvania,15558,42
57692,Pennsylvania,15559,42
107014,Pennsylvania,15615,42
82381,Pennsylvania,15632,42
72500,Pennsylvania,15637,42
84073,Pennsylvania,15640,42
52522,Pennsylvania,15644,42
46575,Pennsylvania,15690,42
52695,Pennsylvania,15697,42
59643,Pennsylvania,15711,42
41250,Pennsylvania,15715,42
44444,Pennsylvania,15742,42
62750,Pennsylvania,15745,42
54563,Pennsylvania,15759,42
60625,Pennsylvania,15778,42
54722,Pennsylvania,15840,42
50938,Pennsylvania,15845,42
-666666666,Pennsylvania,15443,42
43235,Pennsylvania,15446,42
70000,Pennsylvania,15470,42
32287,Pennsylvania,15475,42
-666666666,Pennsylvania,15484,42
62788,Pennsylvania,15539,42
53958,Pennsylvania,15551,42
53398,Pennsylvania,15563,42
92188,Pennsylvania,15624,42
83482,Pennsylvania,15647,42
47051,Pennsylvania,15671,42
-666666666,Pennsylvania,15676,42
52304,Pennsylvania,15678,42
50577,Pennsylvania,15687,42
76875,Pennsylvania,15710,42
26191,Pennsylvania,15713,42
-666666666,Pennsylvania,15730,42
-666666666,Pennsylvania,15733,42
68750,Pennsylvania,15765,42
45942,Pennsylvania,15401,42
54375,Pennsylvania,15410,42
43839,Pennsylvania,15412,42
-666666666,Pennsylvania,15413,42
45781,Pennsylvania,15417,42
23594,Pennsylvania,15420,42
48953,Pennsylvania,15618,42
60836,Pennsylvania,15010,42
67058,Pennsylvania,15017,42
-666666666,Pennsylvania,15020,42
60669,Pennsylvania,15025,42
35401,Pennsylvania,15033,42
71467,Pennsylvania,15071,42
41053,Pennsylvania,15458,42
53472,Pennsylvania,15411,42
64074,Pennsylvania,15437,42
-666666666,Pennsylvania,15447,42
57700,Pennsylvania,15459,42
33576,Pennsylvania,15461,42
67656,Pennsylvania,15464,42
49583,Pennsylvania,15532,42
48688,Pennsylvania,15535,42
-666666666,Pennsylvania,15544,42
47552,Pennsylvania,15545,42
43393,Pennsylvania,15560,42
92083,Pennsylvania,15562,42
58733,Pennsylvania,15613,42
75938,Pennsylvania,15639,42
106767,Pennsylvania,15006,42
65613,Pennsylvania,15012,42
46250,Pennsylvania,15019,42
71273,Pennsylvania,15024,42
110767,Pennsylvania,15044,42
74350,Pennsylvania,15046,42
71143,Pennsylvania,15050,42
64219,Pennsylvania,15081,42
24878,Pennsylvania,15219,42
37560,Pennsylvania,15145,42
68803,Pennsylvania,15146,42
47010,Pennsylvania,15212,42
74400,Pennsylvania,15220,42
110045,Pennsylvania,15228,42
39125,Pennsylvania,15331,42
58864,Pennsylvania,15345,42
34441,Pennsylvania,15351,42
46935,Pennsylvania,15928,42
51458,Pennsylvania,15942,42
40337,Pennsylvania,16748,42
61579,Pennsylvania,16841,42
47447,Pennsylvania,16335,42
36875,Pennsylvania,16245,42
45913,Pennsylvania,16313,42
52917,Pennsylvania,16322,42
46250,Pennsylvania,16344,42
42988,Pennsylvania,16347,42
40461,Pennsylvania,16351,42
53750,Pennsylvania,16352,42
46875,Pennsylvania,16370,42
63438,Pennsylvania,16411,42
67340,Pennsylvania,16426,42
45179,Pennsylvania,16436,42
44878,Pennsylvania,16443,42
10874,Pennsylvania,16501,42
60731,Pennsylvania,16505,42
51250,Pennsylvania,16633,42
48556,Pennsylvania,16637,42
49624,Pennsylvania,16652,42
39808,Pennsylvania,16659,42
50500,Pennsylvania,16661,42
-666666666,Pennsylvania,16670,42
36875,Pennsylvania,16672,42
60625,Pennsylvania,16685,42
50610,Pennsylvania,16686,42
51599,Pennsylvania,16731,42
57500,Pennsylvania,16732,42
50174,Pennsylvania,16822,42
62946,Pennsylvania,16823,42
56905,Pennsylvania,16826,42
47060,Pennsylvania,16830,42
52692,Pennsylvania,16839,42
53250,Pennsylvania,16854,42
98636,Pennsylvania,16870,42
58452,Pennsylvania,16872,42
56838,Pennsylvania,16912,42
41477,Pennsylvania,16920,42
51875,Pennsylvania,16930,42
53869,Pennsylvania,16936,42
39559,Pennsylvania,16948,42
49250,Pennsylvania,16725,42
62625,Pennsylvania,16874,42
42054,Pennsylvania,16942,42
38750,Pennsylvania,16212,42
64958,Pennsylvania,15546,42
42024,Pennsylvania,15631,42
120913,Pennsylvania,15450,42
-666666666,Pennsylvania,15455,42
47619,Pennsylvania,15771,42
53414,Pennsylvania,15801,42
53984,Pennsylvania,15825,42
33125,Pennsylvania,15828,42
41705,Pennsylvania,15834,42
56964,Pennsylvania,15856,42
31979,Pennsylvania,15861,42
54583,Pennsylvania,15866,42
54028,Pennsylvania,15905,42
56382,Pennsylvania,15924,42
48750,Pennsylvania,15927,42
-666666666,Pennsylvania,15930,42
53241,Pennsylvania,15938,42
43938,Pennsylvania,15949,42
53255,Pennsylvania,15857,42
40357,Pennsylvania,15863,42
51488,Pennsylvania,15864,42
-666666666,Pennsylvania,15929,42
55769,Pennsylvania,15931,42
48250,Pennsylvania,15673,42
-666666666,Pennsylvania,15086,42
114825,Pennsylvania,15090,42
30078,Pennsylvania,15104,42
29844,Pennsylvania,15110,42
51604,Pennsylvania,15122,42
53120,Pennsylvania,15147,42
31934,Pennsylvania,15148,42
62106,Pennsylvania,15234,42
67276,Pennsylvania,15236,42
48214,Pennsylvania,15547,42
48852,Pennsylvania,15552,42
-666666666,Pennsylvania,15612,42
68050,Pennsylvania,15626,42
49551,Pennsylvania,15627,42
47714,Pennsylvania,15629,42
50189,Pennsylvania,15003,42
58125,Pennsylvania,15027,42
50313,Pennsylvania,15030,42
55714,Pennsylvania,15061,42
85592,Pennsylvania,15689,42
57188,Pennsylvania,15698,42
49464,Pennsylvania,15721,42
47609,Pennsylvania,15724,42
49048,Pennsylvania,15747,42
51987,Pennsylvania,15748,42
36875,Pennsylvania,15756,42
47768,Pennsylvania,15352,42
77518,Pennsylvania,15239,42
42083,Pennsylvania,15310,42
51161,Pennsylvania,15338,42
42500,Pennsylvania,15848,42
52553,Pennsylvania,15853,42
51500,Pennsylvania,15764,42
60000,Pennsylvania,15779,42
46875,Pennsylvania,15781,42
48177,Pennsylvania,19153,42
67392,Pennsylvania,19154,42
124729,Pennsylvania,19355,42
70412,Pennsylvania,19362,42
76375,Pennsylvania,19365,42
82881,Pennsylvania,19440,42
52321,Pennsylvania,19152,42
41105,Pennsylvania,19138,42
30633,Pennsylvania,19139,42
69305,Pennsylvania,19146,42
143846,Pennsylvania,19312,42
112116,Pennsylvania,19335,42
100207,Pennsylvania,19382,42
104882,Pennsylvania,19438,42
99318,Pennsylvania,19460,42
81356,Pennsylvania,19504,42
98594,Pennsylvania,19511,42
73005,Pennsylvania,19512,42
96893,Pennsylvania,19518,42
105282,Pennsylvania,19525,42
-666666666,Pennsylvania,19112,42
33611,Pennsylvania,19124,42
81949,Pennsylvania,19529,42
89970,Pennsylvania,19543,42
64559,Pennsylvania,19545,42
100714,Pennsylvania,19006,42
60724,Pennsylvania,19018,42
133514,Pennsylvania,19025,42
74732,Pennsylvania,19043,42
63596,Pennsylvania,19061,42
218571,Pennsylvania,19066,42
48250,Pennsylvania,19079,42
44483,Pennsylvania,19082,42
76103,Pennsylvania,19103,42
26979,Pennsylvania,19104,42
135729,Pennsylvania,19041,42
60970,Pennsylvania,19114,42
64237,Pennsylvania,19119,42
72990,Pennsylvania,19125,42
75647,Pennsylvania,19127,42
74702,Pennsylvania,19372,42
65000,Pennsylvania,19310,42
107955,Pennsylvania,19311,42
37031,Pennsylvania,19358,42
80805,Pennsylvania,19390,42
125561,Pennsylvania,19422,42
129159,Pennsylvania,19426,42
132219,Pennsylvania,19096,42
57735,Pennsylvania,19107,42
44006,Pennsylvania,19126,42
21600,Pennsylvania,19132,42
31533,Pennsylvania,19134,42
73298,Pennsylvania,19533,42
26739,Pennsylvania,19602,42
65050,Pennsylvania,18013,42
42083,Pennsylvania,18030,42
-666666666,Pennsylvania,18035,42
77215,Pennsylvania,18041,42
63976,Pennsylvania,18052,42
74167,Pennsylvania,18053,42
70374,Pennsylvania,18055,42
81585,Pennsylvania,18064,42
66875,Pennsylvania,18079,42
73943,Pennsylvania,18104,42
56944,Pennsylvania,18419,42
48271,Pennsylvania,18426,42
55750,Pennsylvania,18460,42
34415,Pennsylvania,18510,42
57563,Pennsylvania,18518,42
47083,Pennsylvania,18619,42
49000,Pennsylvania,18631,42
48558,Pennsylvania,18706,42
35560,Pennsylvania,18709,42
52500,Pennsylvania,18831,42
76406,Pennsylvania,18962,42
73580,Pennsylvania,18017,42
68224,Pennsylvania,18067,42
64627,Pennsylvania,18080,42
121111,Pennsylvania,18435,42
76944,Pennsylvania,18443,42
42083,Pennsylvania,18455,42
63472,Pennsylvania,18464,42
32400,Pennsylvania,18473,42
49844,Pennsylvania,18616,42
60625,Pennsylvania,18625,42
69500,Pennsylvania,18626,42
56016,Pennsylvania,18636,42
64621,Pennsylvania,18644,42
45021,Pennsylvania,18651,42
49318,Pennsylvania,18456,42
41875,Pennsylvania,18461,42
63393,Pennsylvania,18462,42
78882,Pennsylvania,18469,42
133542,Pennsylvania,18471,42
50977,Pennsylvania,18623,42
35625,Pennsylvania,18624,42
45297,Pennsylvania,18634,42
83333,Pennsylvania,18653,42
88013,Pennsylvania,18708,42
85250,Pennsylvania,18825,42
62500,Pennsylvania,18826,42
92663,Pennsylvania,18031,42
101842,Pennsylvania,18036,42
95467,Pennsylvania,18040,42
98750,Pennsylvania,18059,42
66624,Pennsylvania,18071,42
59688,Pennsylvania,18085,42
57225,Pennsylvania,18210,42
47344,Pennsylvania,18216,42
51923,Pennsylvania,18248,42
-666666666,Pennsylvania,18323,42
62785,Pennsylvania,18328,42
87386,Pennsylvania,18070,42
82026,Pennsylvania,18337,42
154609,Pennsylvania,18340,42
-666666666,Pennsylvania,18349,42
80340,Pennsylvania,18411,42
75238,Pennsylvania,18414,42
69549,Pennsylvania,19508,42
62438,Pennsylvania,19560,42
38125,Pennsylvania,18437,42
43640,Pennsylvania,18326,42
91180,Pennsylvania,18045,42
107992,Pennsylvania,18221,42
62981,Pennsylvania,18334,42
64525,Pennsylvania,18072,42
68874,Pennsylvania,18106,42
34426,Pennsylvania,18232,42
91460,Pennsylvania,18073,42
55096,Pennsylvania,18241,42
75836,Pennsylvania,18353,42
56567,Pennsylvania,18421,42
73977,Pennsylvania,18816,42
130268,Pennsylvania,18954,42
-666666666,Pennsylvania,18016,42
-666666666,Pennsylvania,18046,42
-666666666,Pennsylvania,18068,42
-666666666,Pennsylvania,18105,42
45196,Pennsylvania,18109,42
-666666666,Pennsylvania,18195,42
42475,Pennsylvania,18202,42
55455,Pennsylvania,18212,42
-666666666,Pennsylvania,18223,42
66010,Pennsylvania,18302,42
-666666666,Pennsylvania,18335,42
-666666666,Pennsylvania,18342,42
86023,Pennsylvania,18352,42
79960,Pennsylvania,18371,42
-666666666,Pennsylvania,18427,42
-666666666,Pennsylvania,18454,42
59904,Pennsylvania,18463,42
52250,Pennsylvania,18843,42
139293,Pennsylvania,18902,42
-666666666,Pennsylvania,18912,42
-666666666,Pennsylvania,18913,42
-666666666,Pennsylvania,18935,42
160547,Pennsylvania,18950,42
-666666666,Pennsylvania,18225,42
61880,Pennsylvania,18229,42
107250,Pennsylvania,18947,42
102871,Pennsylvania,18976,42
85882,Pennsylvania,18980,42
-666666666,Pennsylvania,18251,42
58958,Pennsylvania,18324,42
52500,Pennsylvania,18331,42
69348,Pennsylvania,18346,42
58750,Pennsylvania,18445,42
57458,Pennsylvania,18446,42
-666666666,Pennsylvania,18457,42
58771,Pennsylvania,18466,42
69063,Pennsylvania,18470,42
51429,Pennsylvania,18507,42
45085,Pennsylvania,18614,42
69479,Pennsylvania,18615,42
47968,Pennsylvania,19150,42
66538,Pennsylvania,18076,42
90402,Pennsylvania,18078,42
43894,Pennsylvania,18081,42
65907,Pennsylvania,18087,42
93000,Pennsylvania,18092,42
42263,Pennsylvania,18201,42
62004,Pennsylvania,18211,42
-666666666,Pennsylvania,18357,42
57924,Pennsylvania,18428,42
53742,Pennsylvania,18431,42
55304,Pennsylvania,18447,42
59479,Pennsylvania,18451,42
55486,Pennsylvania,18465,42
34970,Pennsylvania,18508,42
49852,Pennsylvania,18519,42
130417,Pennsylvania,18602,42
41806,Pennsylvania,18441,42
74928,Pennsylvania,18444,42
54675,Pennsylvania,18452,42
54828,Pennsylvania,18472,42
46094,Pennsylvania,18504,42
42135,Pennsylvania,18505,42
73345,Pennsylvania,18612,42
30417,Pennsylvania,18628,42
45769,Pennsylvania,18632,42
55761,Pennsylvania,18656,42
52731,Pennsylvania,18704,42
55368,Pennsylvania,18801,42
43953,Pennsylvania,19022,42
109381,Pennsylvania,19067,42
57126,Pennsylvania,19116,42
66507,Pennsylvania,19555,42
66250,Pennsylvania,19565,42
29604,Pennsylvania,19601,42
88879,Pennsylvania,19608,42
64046,Pennsylvania,19020,42
55621,Pennsylvania,19115,42
37360,Pennsylvania,19120,42
62554,Pennsylvania,19501,42
78370,Pennsylvania,19074,42
73750,Pennsylvania,19017,42
142661,Pennsylvania,19060,42
-666666666,Pennsylvania,19109,42
-666666666,Pennsylvania,19375,42
-666666666,Pennsylvania,19383,42
-666666666,Pennsylvania,19442,42
